longitude,latitude,housing_median_age,median_house_value,rooms_per_household,population_per_household,rooms_per_person,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,log_total_rooms,log_total_bedrooms,log_population,log_households,log_median_income,log_bedrooms_per_room,log_bedrooms_per_household
-117.06,32.79,21.0,391300.0,8.286652078774617,2.726477024070022,3.039325842696629,False,False,False,False,8.239593454305968,6.20050917404269,7.1284959456800365,6.126869184114185,2.361070958713096,0.122145188515022,0.7307254077157231
-118.6,34.16,32.0,338500.0,6.337559429477021,2.5800316957210776,2.4563882063882065,False,False,False,False,8.294049640102028,6.504288173536645,7.395721608602045,6.448889394146858,1.9571891583517915,0.15425784373455692,0.7212740347228221
-118.21,33.92,36.0,115400.0,4.151724137931034,4.448275862068965,0.9333333333333333,False,False,False,False,6.401917196727186,5.017279836814924,6.470799503782602,4.983606621708336,1.4342270148751937,0.22247887864101878,0.7102416139192455
-122.14,37.71,27.0,181700.0,3.9214195183776934,1.7287705956907478,2.268328445747801,False,False,True,False,8.037543185118697,6.7650389767805414,7.21890970761906,6.672032945461067,1.2837354727921535,0.24677927311551479,0.740789966965289
-118.01,33.94,35.0,174800.0,5.3562753036437245,3.2672064777327936,1.6394052044609666,False,False,False,False,7.188412736496954,5.4638318050256105,6.694562058521095,5.5134287461649825,1.6621821536889603,0.1635010623157379,0.6685557774226231
-117.52,33.82,14.0,215000.0,6.7549194991055455,3.3577817531305905,2.011720831113479,True,False,False,False,8.236685322712457,6.364750756851911,7.537962659768208,6.327936783729195,1.8142545470554259,0.14288895678745978,0.711756490292083
-119.81,36.71,25.0,52800.0,5.60655737704918,4.311475409836065,1.3003802281368821,True,False,False,False,6.934397209928558,5.402677381872279,6.672032945461067,5.214935757608986,0.9409833444645266,0.19507291994932158,0.7919287251197291
-114.6,33.6,21.0,62000.0,4.549199084668192,2.7048054919908466,1.6818950930626058,True,False,False,False,7.5953872788539725,6.182084906716632,7.075808863978387,6.082218910376446,0.965080896043587,0.21749381877209073,0.7444404749474959
-118.35,34.0,30.0,492500.0,7.06390977443609,2.781954887218045,2.539189189189189,False,False,False,False,7.539027055823995,5.424950017481403,6.608000625296087,5.58724865840025,2.0056604391753323,0.11752232258723516,0.6193201818734618
-123.21,39.14,15.0,100000.0,4.3313953488372094,2.6666666666666665,1.6242732558139534,False,False,False,False,7.71244383427499,6.302618975744905,7.227662498728654,6.248042874508429,1.0658135769167236,0.21820969963701353,0.7208603731324205
-122.25,37.47,38.0,305000.0,6.262135922330097,2.5728155339805827,2.4339622641509435,False,False,False,True,6.470799503782602,4.8283137373023015,5.583496308781699,4.6443908991413725,1.8669906199043693,0.17584065270987148,0.7902210292517668
-117.35,33.99,45.0,112500.0,4.225806451612903,2.870967741935484,1.4719101123595506,True,False,False,False,4.882801922586371,3.367295829986474,4.499809670330265,3.4657359027997265,1.2829041254073548,0.19370687901907996,0.6435502394205731
-122.96,38.42,50.0,122900.0,7.008310249307479,2.6038781163434903,2.6914893617021276,False,False,False,False,7.836369760545124,6.263398262591624,6.846943139585379,5.8916442118257715,1.3705460041517514,0.18823290405701182,0.8967096866750486
-120.76,37.61,30.0,87900.0,5.551020408163265,3.6122448979591835,1.536723163841808,True,False,False,False,6.705639094860003,5.075173815233827,6.2766434893416445,4.997212273764115,1.4493630525868737,0.1780231160337402,0.7331525151736445
-122.73,38.43,29.0,143200.0,4.031626506024097,2.8313253012048194,1.423936170212766,False,False,False,False,7.8928255262511176,6.539585955617669,7.53955882930103,6.499787040655854,1.1588917528852973,0.22962233184186484,0.7132745838373674
-120.41,34.96,16.0,148300.0,5.820253164556962,3.151898734177215,1.846586345381526,False,False,False,False,7.7406644019172415,6.0014148779611505,7.1276936993473985,5.981414211254481,1.6510595871249198,0.1615179937569626,0.703222832548687
-117.03,33.12,25.0,248300.0,7.498806682577565,3.0692124105011933,2.443234836702955,False,False,False,False,8.052933036797567,6.102558594613569,7.160069207596127,6.040254711277414,1.8666040747626809,0.13273540436312026,0.7248585870097415
-118.02,33.77,7.0,181300.0,5.4766355140186915,2.1682242990654204,2.5258620689655173,False,False,False,False,6.375024819828097,4.77912349311153,5.4510384535657,4.68213122712422,1.8257904569709715,0.1834585665810298,0.7432715677425139
-117.3,33.26,23.0,133800.0,6.356060606060606,4.6477272727272725,1.367563162184189,False,False,False,False,7.425953657077541,5.62040086571715,7.113142108707088,5.579729825986222,1.6431241075888974,0.15176404384952746,0.713766467762681
-122.49,37.59,35.0,262500.0,5.543388429752066,3.0950413223140494,1.7910547396528704,False,False,False,True,7.895063498091573,6.16541785423142,7.312553498102598,6.184148890937483,1.8129010689814304,0.16300334438996325,0.6838061681668065
-118.33,33.98,30.0,118500.0,3.700356718192628,3.256837098692033,1.136181087988317,False,False,False,False,8.043342170441608,6.837332814685591,7.9157131993821155,6.7357800142423265,0.9757287676227675,0.2617213843424886,0.7452724711920783
-122.47,37.72,49.0,259700.0,5.7482993197278915,2.619047619047619,2.1948051948051948,False,False,False,True,7.43307534889858,5.730099782973574,6.647688373563329,5.68697535633982,1.7212118182690903,0.16691752549869607,0.7150151671965259
-118.15,34.19,38.0,163100.0,4.278728606356968,3.4180929095354524,1.251788268955651,False,False,False,False,7.467942332285852,6.021023349349527,7.243512974665482,6.016157159698354,1.2228043720610602,0.21095528958932622,0.695589184215497
-118.0,33.93,24.0,215400.0,5.065921787709497,2.845810055865922,1.7801334903808401,False,False,False,False,8.419580362549237,6.875232087276577,7.843064016692054,6.79794041297493,1.600901581411814,0.19332534180798377,0.7325827395621569
-122.13,37.44,38.0,446600.0,6.356502242152466,2.5739910313901344,2.4695121951219514,False,False,True,False,7.950149887652018,6.104793232414985,7.046647277848756,6.102558594613569,1.9355278677821361,0.14641105548818378,0.6942676288564349
-122.32,37.56,26.0,415000.0,3.576452599388379,1.9617737003058104,1.8230709275136399,False,False,False,True,7.757906208351747,6.558197802812269,7.157735484249907,6.484635235635252,1.4259957279714426,0.263120383312792,0.7306609566614427
-120.92,37.65,23.0,275000.0,3.9147286821705425,1.5514657278806583,3.098159509202454,True,False,False,False,6.226536669287466,4.8283137373023015,5.099866427824199,4.867534450455582,0.8627211645313972,0.2195728274250807,0.6735770843658482
-118.12,34.05,32.0,247600.0,4.766414141414141,3.0505050505050506,1.5625,False,False,False,False,8.236420527265391,6.668228248417403,7.790282380703483,6.675823221634848,1.5395517849699338,0.18914151502857537,0.6893521095913937
-118.25,34.15,15.0,209600.0,4.170786516853933,2.121348314606742,1.9661016949152543,False,False,False,False,8.21959545417708,6.913737350659685,7.543802867501509,6.792344427470809,1.5448993912965292,0.23960218937817046,0.7557526547903411
-118.33,33.99,44.0,126500.0,5.269230769230769,2.85989010989011,1.8424591738712777,False,False,False,False,7.5595594960077,5.961005339623274,6.948897222313312,5.8998973535824915,1.3491634627816833,0.18379769998736536,0.7242517841273941
-118.28,33.98,47.0,93000.0,3.986175115207373,3.6036866359447006,1.10613810741688,False,False,False,False,6.763884908562435,5.267858159063328,6.663132695990803,5.384495062789089,1.1759127783578978,0.20140610548636537,0.6362598061578939
-121.88,36.96,18.0,321100.0,6.538065843621399,2.3703703703703702,2.7582465277777777,False,False,False,True,8.757154527656606,7.00397413672268,7.742835955430749,6.880384082186005,1.9499163990227117,0.15964304357528436,0.7569137989189346
-121.9,38.72,38.0,187500.0,5.275229357798165,2.376146788990826,2.22007722007722,True,False,False,False,6.3561076606958915,4.68213122712422,5.560681631015528,4.700480365792417,1.55814461804655,0.17065961704611166,0.6839305254550212
-122.13,37.67,38.0,181600.0,6.0602409638554215,2.6506024096385543,2.286363636363636,False,False,True,False,7.607381425639791,5.8522024797744745,6.78105762593618,5.808142489980444,1.4287310513171474,0.1591085481880452,0.7154861586422075
-121.81,37.27,22.0,209700.0,4.9357495881383855,3.57331136738056,1.3812816966343937,False,False,False,False,8.005367067316664,6.54534966033442,7.682482446534506,6.410174881966167,1.6759370103843056,0.20861935839288848,0.7631280317090162
-120.7,35.31,24.0,337000.0,6.924901185770751,2.9446640316205532,2.351677852348993,False,False,False,True,8.16194579946869,6.257667587882639,7.307202314764738,6.2285110035911835,1.7355241586089636,0.1386197377963817,0.7078605406410927
-119.85,36.83,11.0,141600.0,6.165432098765432,2.7185185185185183,2.267938237965486,True,False,False,False,7.823245690685523,6.059123195581797,7.004881989712859,6.0063531596017325,1.758478414659393,0.1578625305898959,0.7199453737146694
-117.87,33.6,34.0,482900.0,4.756267409470752,1.775766016713092,2.6784313725490194,False,False,False,False,8.13622555490846,6.659293919683638,7.151485463904735,6.577861357721047,1.704384389743054,0.2054774394569748,0.7347488153714042
-117.59,33.43,14.0,358800.0,6.604508196721311,2.5204918032786887,2.6203252032520323,False,False,False,True,8.07837810362652,6.184148890937483,7.115582126184454,6.192362489474872,2.027674450857953,0.13991032133529444,0.6890403986072918
-120.1,38.91,33.0,500001.0,10.512725104353011,2.727272727272727,4.372114465127467,True,False,False,False,7.3537223303996315,5.645446897643238,3.4339872044851463,2.4849066497880004,1.0560526742493137,0.16606803715439122,1.1500463952819755
-121.92,38.02,16.0,125000.0,5.443786982248521,3.8106508875739644,1.4285714285714286,True,False,False,False,7.518064181233078,5.87493073085203,7.161622002939187,5.82600010738045,1.6499462577715927,0.17641647490624043,0.7179841037068844
-122.68,41.15,32.0,90400.0,9.179775280898877,2.5168539325842696,3.6473214285714284,True,False,False,False,6.706862336602747,5.332718793265369,5.41610040220442,4.499809670330265,1.532772827498615,0.22485567109162358,1.1500463952819755
-122.29,37.55,27.0,270100.0,4.375288683602771,2.5900692840646653,1.6892554614355773,False,False,False,True,8.240121298076472,6.774223886357614,7.716015266642587,6.7650389767805414,1.6845453849209058,0.20755688578972006,0.6977554836461396
-120.87,37.64,40.0,170500.0,6.43312101910828,3.1082802547770703,2.069672131147541,True,False,False,False,6.918695219020472,5.049856007249537,6.192362489474872,5.062595033026967,1.5889086211816077,0.1427707561644958,0.6867573824611743
-118.22,33.97,43.0,166100.0,6.35,4.316666666666666,1.471042471042471,False,False,False,False,5.945420608606575,4.219507705176107,5.560681631015528,4.110873864173311,1.394088904585803,0.16199385728828422,0.7498425242364906
-118.44,34.2,36.0,234900.0,4.870036101083032,2.7870036101083033,1.7474093264248705,False,False,False,False,7.900636613018005,6.436150368369428,7.3427791893318455,6.318968113746434,1.3184169387168048,0.20775518460904538,0.7535594205129929
-120.85,37.78,25.0,71300.0,3.9716981132075473,2.858490566037736,1.3894389438943895,True,False,False,False,6.045005314036012,4.460231529927388,5.717027701406222,4.672828834461906,1.1841475767743725,0.18490636820039177,0.6193201818734618
-117.11,32.74,25.0,98700.0,4.503164556962025,3.5949367088607596,1.2526408450704225,False,False,False,True,7.954021087278037,6.4692503167957724,7.728855823852543,6.450470422144176,1.1631508098056809,0.20398723654667517,0.7025960697578778
-118.42,33.99,23.0,366900.0,4.514239218877136,2.3165174938974777,1.9487179487179487,False,False,False,False,8.621373010325902,7.1276936993473985,7.954372272531867,7.114769448366463,1.690612287223097,0.20245516775657973,0.6996354433863984
-122.08,37.64,36.0,172000.0,5.403225806451613,3.181451612903226,1.6983523447401774,False,False,True,False,7.201170883281678,5.5053315359323625,6.672032945461067,5.517452896464707,1.5686159179138452,0.16791479336642395,0.687080427877708
-118.29,34.03,29.0,258300.0,2.921681780708986,2.7394888705688376,1.0665061691242852,False,False,False,False,8.173293438966228,7.233455418621439,8.10892415597534,7.101675971619444,0.7040376633911181,0.32967719348838415,0.7612603027186984
-118.28,34.08,42.0,200000.0,2.6801075268817205,2.639784946236559,1.0152749490835031,False,False,False,False,6.905753276311464,5.926926025970411,6.890609120147166,5.921578419643816,1.371764309335565,0.31854490960047604,0.6958317459306143
-117.43,34.12,7.0,134100.0,5.564485981308411,3.333644859813084,1.6691897953462294,True,False,False,False,8.691986481789401,6.977281341630747,8.1797604936999,6.976348070447749,1.4364169705231014,0.16541195262622482,0.693614361133731
-117.98,33.66,26.0,279400.0,6.507380073800738,2.9797047970479706,2.1839009287925695,False,False,False,False,8.168486417126681,6.306275286948016,7.38770923908104,6.297109319933935,1.9688451203378092,0.14417766655069914,0.6977491214933143
-117.25,32.83,17.0,500001.0,8.609958506224066,2.921161825726141,2.9474431818181817,False,False,False,True,7.638198244285779,5.572154032177765,6.558197802812269,5.488937726156687,2.4809739267602873,0.11890690187405928,0.7357932366090841
-116.95,33.86,1.0,55000.0,3.0,4.0,0.75,True,False,False,False,1.9459101490553132,1.0986122886681098,2.1972245773362196,1.0986122886681098,0.965080896043587,0.2876820724517809,0.6931471805599453
-118.37,34.19,19.0,185100.0,4.099290780141844,3.124822695035461,1.3118474807081253,False,False,False,False,7.969357742016346,6.71174039505618,7.698029170272805,6.559615237493242,1.3000826643008252,0.2500448799541198,0.7722074090321337
-118.43,34.11,27.0,500001.0,7.992603550295858,2.5968934911242605,3.077755625178012,False,False,False,False,9.287949351303165,7.273092595999522,8.163940954755008,7.210079628170788,2.6195540860707194,0.12509781763388872,0.7251732072793537
-118.1,34.07,36.0,170300.0,3.668639053254438,4.091715976331361,0.8966015907447578,False,False,False,False,7.123672785204607,5.857933154483459,7.232733136177615,5.82600010738045,1.2507895941008453,0.24799350793763342,0.7092883967393306
-118.11,33.81,36.0,235600.0,5.850467289719626,2.607476635514019,2.2437275985663083,False,False,False,False,7.133295954896068,5.3471075307174685,6.326149473155099,5.3706380281276624,1.6038623981009148,0.15437886009065566,0.6813961640244266
-119.0,35.35,31.0,62100.0,4.98469387755102,3.348639455782313,1.488572879634332,True,False,False,False,7.983440063006542,6.57507584059962,7.585788821732034,6.3784261836515865,1.1679828665927807,0.2185612500977878,0.7964647945879714
-119.46,36.61,13.0,108300.0,5.479674796747967,2.9227642276422765,1.8748261474269818,True,False,False,False,7.207118856207756,5.556828061699537,6.579251212010101,5.5093883366279774,1.5314763709643886,0.17512460303445465,0.7172447321390059
-120.65,37.33,25.0,107600.0,6.507518796992481,3.045112781954887,2.137037037037037,True,False,False,False,7.4570320891223805,5.7430031878094825,6.698268054115413,5.58724865840025,1.6303771484477563,0.1652304435484016,0.7743459577264005
-118.25,33.97,36.0,102600.0,3.828358208955224,4.91044776119403,0.7796352583586627,False,False,False,False,6.934397209928558,5.68697535633982,7.183111701743281,5.594711379601839,1.0191360871663129,0.2519639898497017,0.7405148693828344
-120.45,39.8,47.0,55900.0,5.128878281622912,2.3031026252983295,2.2269430051813472,True,False,False,False,7.673223121121708,6.124683390894205,6.873163834212518,6.040254711277414,1.023493549451168,0.19243005754495685,0.7363529664354767
-122.27,37.32,37.0,277700.0,5.1420118343195265,2.6548323471400392,1.936849925705795,False,False,False,True,7.866338923046544,6.282266746896006,7.205635176410364,6.230481447578482,1.8555320721251216,0.18634108560514484,0.7194260650237857
-121.0,37.69,18.0,147500.0,5.523885350318471,2.3121019108280256,2.3891184573002753,True,False,False,False,8.151909872940905,6.495265555937008,7.2813856635702825,6.444131256700441,1.4833983855678732,0.17441103898532873,0.7190818364709888
-119.6,36.66,27.0,55200.0,4.887323943661972,3.7183098591549295,1.3143939393939394,True,False,False,False,7.236339342754344,5.6937321388027,6.963189985870238,5.652489180268651,0.9591203098495107,0.19330805373552223,0.714053865379259
-122.22,37.79,49.0,136700.0,4.306603773584905,2.832547169811321,1.5203996669442132,False,False,True,False,7.510430556378006,6.111467339502679,7.091742115095153,6.052089168924417,1.252762968495368,0.22029173409130776,0.7233469204235777
-117.12,32.95,4.0,263700.0,6.020026702269693,2.9626168224299065,2.03199639477242,False,False,False,False,9.107088742165708,7.360739903058278,8.398184404834035,7.312553498102598,1.789757466557382,0.16068757961442265,0.717546676504078
-118.18,33.98,40.0,206300.0,4.192592592592592,3.1604938271604937,1.3265625,False,False,False,False,7.4377951216719325,6.068425588244111,7.155396301896734,6.0063531596017325,1.2878542883066382,0.22620129802218686,0.7247415459781625
-121.44,38.52,36.0,69700.0,4.068476977567887,2.9043683589138136,1.4008130081300814,True,False,False,False,8.145259566516865,6.85751406254539,7.8083230503910555,6.742880635791903,0.9753517790033588,0.24348089843563706,0.7521731921315047
-118.15,33.78,13.0,207800.0,3.70873786407767,1.941747572815534,1.91,False,False,False,True,8.025189321890835,6.759255270663693,7.3783837129967145,6.715383386334681,1.4586847877077425,0.24821918337942017,0.7153503128769904
-116.97,32.79,19.0,112500.0,4.083499005964215,2.9532803180914513,1.3826994278020868,False,False,False,False,8.32093496888341,7.004881989712859,7.99699040583765,6.914730892718563,1.0950392462813274,0.2374516066967427,0.7392830631445045
-121.3,38.01,29.0,100000.0,5.2620689655172415,2.793103448275862,1.8839506172839506,True,False,False,False,7.736307096548285,6.1092475827643655,7.103322062526113,6.077642243349034,1.4536725964498387,0.17911268589582752,0.7091110315489593
-120.49,35.35,17.0,158600.0,5.58348623853211,2.673394495412844,2.088538091969801,False,False,False,False,8.020927718981577,6.411818267709897,7.284820912568604,6.302618975744905,1.4265001658341947,0.18215723175866577,0.749336725605815
-122.51,37.91,2.0,310000.0,5.483050847457627,1.7203389830508475,3.187192118226601,False,False,True,False,6.473890696352274,4.919980925828125,5.318119993844216,4.77912349311153,2.0335284846654296,0.19078640148990256,0.7666496425528718
-118.0,33.9,35.0,209800.0,5.201183431952662,2.8757396449704142,1.808641975308642,False,False,False,False,7.472500744737558,5.736572297479192,6.880384082186005,5.82600010738045,1.6832644164079418,0.16192148143664595,0.6493003990178818
-117.84,33.79,37.0,235700.0,5.741596638655462,2.8949579831932772,1.9833091436865022,False,False,False,False,7.913521017283895,6.133398042996649,7.229113877793302,6.1675164908883415,1.8412002153739253,0.155561006786714,0.676197622246172
-121.89,37.3,52.0,284800.0,5.68956043956044,2.2664835164835164,2.5103030303030303,False,False,False,False,7.6362696033793735,5.8944028342648505,6.716594773520978,5.8998973535824915,1.6565886382204325,0.16109348138793847,0.6903961471880554
-117.01,32.71,20.0,129100.0,5.248502994011976,2.9595808383233533,1.7733940313606475,False,False,False,True,8.162516250140179,6.541029999189903,7.589841512182657,6.505784060128229,1.3815330440181801,0.18013243489939848,0.710951805193452
-118.21,34.04,52.0,155000.0,3.0106761565836297,4.103202846975089,0.7337380745880312,False,False,False,False,6.741700694652055,5.605802066295998,7.050989447068045,5.641907070938114,1.1607416601336584,0.27788243946297747,0.6751933769433496
-118.5,34.03,52.0,500001.0,7.070247933884297,2.772727272727273,2.549925484351714,False,False,False,False,7.445417556701687,5.5053315359323625,6.51025834052315,5.493061443340548,2.1698762191510443,0.13382357670256917,0.6993263969259035
-118.27,34.07,34.0,152100.0,2.6091053976845586,3.871875,0.6567360863249636,False,False,False,False,6.668228248417403,5.834810737062605,7.122866658599083,5.771441123130016,1.2071078848214085,0.3397810912913579,0.7254328440579141
-121.8,38.01,46.0,109400.0,5.085011185682327,2.4340044742729305,2.089154411764706,True,False,False,False,7.729295674310482,6.206575926724928,6.9930151229329605,6.104793232414985,1.1796391273104831,0.19702449288501697,0.7454466799627942
-118.17,34.1,25.0,477300.0,6.815950920245399,2.9478527607361964,2.312174817898023,False,False,False,False,8.399535147948004,6.473890696352274,7.56164174558878,6.481577129276431,2.203648345134022,0.1359194031428154,0.6893054547439466
-118.29,33.99,46.0,103400.0,4.422535211267606,4.158953722334004,1.0633768746976293,False,False,False,False,7.695757990554761,6.274762021241939,7.63433723562832,6.210600077024653,1.116517692536944,0.21602088399978606,0.7258071838319295
-118.31,33.95,43.0,131000.0,5.330409356725146,3.1140350877192984,1.711737089201878,False,False,False,False,7.508787170634276,5.883322388488279,6.97166860472579,5.8377304471659395,1.45180116332201,0.17929999152296602,0.7162695979807995
-119.57,34.38,22.0,425000.0,7.366568914956011,2.695014662756598,2.733405875952122,False,False,False,False,7.829232537543592,6.056784013228625,6.824373670043086,5.834810737062605,1.9108749501182172,0.1566498291457333,0.8106043240837394
-118.07,33.86,28.0,189700.0,5.421212121212121,4.081818181818182,1.328136599851522,False,False,False,False,7.489970898834801,5.8664680569332965,7.206377291472252,5.802118375377063,1.4872702784598928,0.17961620508096363,0.7259370033829362
-118.45,34.02,41.0,421900.0,4.582945736434109,1.8790697674418604,2.438943894389439,False,False,False,False,7.9919305198524775,6.55250788703459,7.10085190894405,6.470799503782602,1.4947675274504963,0.21253265050594822,0.734898975240167
-117.08,33.01,5.0,238700.0,6.273835920177383,2.843680709534368,2.2062378167641326,False,False,False,False,8.641179171197228,6.837332814685591,7.850103545175582,6.805722553416985,1.9733724417020921,0.15230615035402906,0.7090947277770814
-121.82,39.76,23.0,107300.0,5.230635335073977,2.3585726718885986,2.217712177121771,True,False,False,False,8.701346403039162,7.018401799069201,7.905072849498666,7.047517221357296,1.3879929177554722,0.1703253186365281,0.6786827600683787
-118.29,34.26,33.0,191100.0,5.1911764705882355,3.014705882352941,1.721951219512195,False,False,False,False,8.064007347096661,6.570882962339584,7.520776415062797,6.418364935936212,1.6110366337977975,0.20247180234297582,0.7724354559079966
-118.31,34.09,34.0,211100.0,2.664516129032258,3.3883870967741934,0.7863670982482863,False,False,False,False,7.633369649679584,6.733401891837359,7.87359778968554,6.654152520183219,1.0372332156582649,0.3397810912913579,0.7336078194765471
-120.6,34.91,44.0,73800.0,6.129310344827586,3.310344827586207,1.8515625,False,False,False,True,6.568077911411976,4.948759890378168,5.953243334287785,4.762173934797756,1.1344297815335034,0.17973969877013327,0.7915872533731978
-120.61,37.35,34.0,75000.0,4.935064935064935,2.620779220779221,1.8830525272547076,True,False,False,False,7.550135342488429,5.996452088619021,6.917705609835305,5.955837369464831,1.1700643560747492,0.19148992488083405,0.7137134581414223
-117.53,34.28,35.0,108000.0,5.97265625,2.6875,2.2223837209302326,True,False,False,False,7.333023014386481,5.82600010738045,6.535241271013659,5.54907608489522,1.6308666678473944,0.1997189376126603,0.8417018748830825
-122.25,38.11,49.0,103100.0,5.163755458515284,2.46943231441048,2.0910698496905393,False,False,True,False,7.768956044538332,6.22455842927536,7.0317412587631285,6.129050210060545,1.2846214822085882,0.19318551505533144,0.7421452665515215
-120.67,37.97,9.0,133000.0,8.010752688172044,2.401075268817204,3.336318853560233,True,False,False,False,8.916103530553727,7.297091005160418,7.711548979629146,6.836259277277067,1.295493996793394,0.18064229527423462,0.9501205963925599
-121.8,39.64,25.0,87500.0,5.464019851116626,2.7518610421836227,1.9855725879170423,True,False,False,False,7.697575346802343,6.0473721790462776,7.01211529430638,6.0014148779611505,1.3430214488864238,0.17533383278135437,0.7164468243879979
-119.12,35.41,12.0,96900.0,6.094874591057797,3.2911668484187566,1.8518886679920477,True,False,False,False,8.628734566149145,6.848005274576363,8.012680929706839,6.822197390620491,1.696734248818945,0.1556065630007786,0.7061484471173191
-117.89,33.87,25.0,188200.0,3.83547557840617,1.9408740359897172,1.976158940397351,False,False,False,False,7.30854279753919,6.0867747269123065,6.628041376179533,5.966146739123692,1.40837380626277,0.2579205016648083,0.7554338107668134
-119.19,34.3,25.0,283200.0,6.657575757575757,2.83030303030303,2.352248394004283,False,False,False,True,7.6953031349635665,5.771441123130016,6.840546529288687,5.802118375377063,1.989380063311179,0.13597492275070563,0.6778797084291569
-122.22,37.77,40.0,114800.0,3.6592592592592594,4.051851851851852,0.903107861060329,False,False,True,False,6.20455776256869,4.74493212836325,6.306275286948016,4.912654885736052,1.3353957256863542,0.2076393647782445,0.6193201818734618
-117.03,32.79,26.0,220500.0,7.172862453531598,2.7304832713754648,2.6269571136827774,False,False,False,False,8.258422462458876,6.2422232654551655,7.293017679772782,6.289715570908998,1.926916622919921,0.12481248775881043,0.6696388107151667
-118.48,34.04,47.0,500001.0,7.061371841155235,2.6137184115523464,2.701657458563536,False,False,False,False,7.579167967396076,5.627621113690637,6.586171654854675,5.627621113690637,2.298737701265152,0.13244440124539522,0.6931471805599453
-117.88,33.79,32.0,190300.0,5.030508474576271,3.145762711864407,1.5991379310344827,False,False,False,False,7.3031700512368,5.69035945432406,6.834108738813838,5.69035945432406,1.8151178588052899,0.18131026393850938,0.6931471805599453
-121.21,37.81,18.0,124300.0,4.75098814229249,3.025691699604743,1.5702155453951665,True,False,False,False,7.785305182539862,6.212606095751519,7.3343293503005365,6.2285110035911835,1.385043579218238,0.18826613778903495,0.6852106309642089
-119.36,36.2,33.0,51500.0,4.924433249370277,3.556675062972292,1.3845609065155808,True,False,False,False,7.578656850594762,5.988961416889864,7.253470382684528,5.986452005284438,1.1786549963416462,0.18530091630789633,0.6944058339671415
-117.11,32.59,18.0,153100.0,4.107583774250441,2.7125220458553794,1.5143042912873863,False,False,False,True,7.753623546559746,6.364750756851911,7.338888133838879,6.342121418721152,1.1371596982803487,0.22237038861086064,0.7045458134016186
-119.27,34.45,15.0,357900.0,6.557312252964427,2.683794466403162,2.443298969072165,False,False,False,False,7.414572881350589,5.616771097666572,6.522092798170152,5.537334267018537,1.791759469228055,0.1528581890178864,0.7338110598138421
-121.24,38.22,28.0,113000.0,5.673960612691466,2.9868708971553612,1.8996336996336995,True,False,False,False,7.860956364876389,6.1903154058531475,7.2196420401307355,6.126869184114185,1.479989601247184,0.17211409042895576,0.725442775251296
-121.53,38.51,20.0,178900.0,5.223168654173765,2.2103918228279387,2.3630057803468207,True,False,False,False,8.721439305625983,7.1891677384203225,7.86172707782398,7.069023426578259,1.4256833293482623,0.19549811637372236,0.7550736902974812
-122.24,37.82,52.0,313400.0,6.184426229508197,2.762295081967213,2.2388724035608307,False,False,True,False,7.31986492980897,5.420534999272286,6.51471269087253,5.501258210544727,1.7801253883296873,0.13898369857263826,0.6534345431530775
-120.1,36.96,20.0,90900.0,7.664233576642336,3.321167883211679,2.3076923076923075,True,False,False,False,7.650168700845001,5.762051382780177,6.814542897259958,5.616771097666572,1.7610768690954723,0.14058975699196866,0.768687911018028
-122.01,38.26,12.0,139700.0,6.527646129541864,3.296998420221169,1.9798754192620986,True,False,False,False,8.326758814511733,6.566672429803241,7.643961949002529,6.452048954437226,1.7225344279346368,0.15856630725847462,0.7521907743790615
-121.26,37.93,33.0,53000.0,3.586734693877551,3.82312925170068,0.9381672597864769,True,False,False,False,7.6544432264701125,6.2766434893416445,7.718240951959316,6.3784261836515865,0.8994700541438114,0.22456501566158724,0.6434637604132983
-124.15,40.88,33.0,57500.0,5.068027210884353,2.6417233560090705,1.9184549356223175,False,False,False,True,7.71244383427499,6.2285110035911835,7.061334366910438,6.091309882077698,1.0024684281152074,0.20408158925511657,0.7642542177392323
-118.32,33.95,44.0,169800.0,6.457575757575758,3.1515151515151514,2.0490384615384616,False,False,False,False,7.664815785285735,5.8888779583328805,6.947937068614969,5.802118375377063,1.8068451066460958,0.15609288316356326,0.7375989431307791
-120.12,36.01,18.0,48500.0,3.7824675324675323,3.633116883116883,1.0411081322609472,True,False,False,False,7.061334366910438,5.814130531825066,7.02108396428914,5.733341276897746,1.168355989323393,0.25207713210279675,0.7344885207163867
-122.31,38.27,34.0,194400.0,5.768976897689769,2.5841584158415842,2.232439335887612,False,False,True,False,7.466799475018602,5.652489180268651,6.664409020350408,5.717027701406222,1.6786840851709148,0.15054825248289175,0.6612920143187273
-122.46,37.78,52.0,350000.0,4.084905660377358,2.013207547169811,2.0290534208059983,False,False,True,False,7.680637427560936,6.364750756851911,6.97354301952014,6.274762021241939,1.3684612929680984,0.23736071350704077,0.7392382877602123
-117.91,34.06,29.0,218300.0,6.3352826510721245,2.6939571150097468,2.3516642547033286,False,False,False,False,8.086717920303906,6.257667587882639,7.232010331664759,6.2422232654551655,1.8102540518642194,0.14868522193457395,0.7009142098976049
-121.96,37.13,26.0,400000.0,10.512725104353011,4.25,2.9411764705882355,False,False,False,False,3.9318256327243257,1.791759469228055,2.8903717578961645,1.6094379124341003,2.77259497222025,0.11752232258723516,0.8109302162163288
